id,text,user_id,user_screen_name,user_name,label,score
1305387816625602561,@localblackboy clearly you’re bitch. hope you get corona. 🤗,1584775094,KayTheActivist,gay capricorn🏳️‍🌈,NEGATIVE,0.9676399230957031
1305387779338108928,"@realDonaldTrump Trump hide the thruth about Corona virus not cause he care 4 us, but 4fear the economy could colap… https://t.co/x2bIsePlWB",76227661,EvaMariaDelaney,justme,NEGATIVE,0.9924448132514954
1305387749273300999,@tsukiiichann THIS IS WHY U SHOULD NEVER PLAY @ 3AM,1252319131594035211,corona_rina,莉菜,NEGATIVE,0.9947143197059631
1305387674895880193,Yoooo!!! ITS show time. To all the guys whose job depends on a crowd i believe its Go Time. Ma promoter Nipigieni s… https://t.co/iOEUl3E2Ze,258689073,thenaiboi,Naiboi WorldWide,NEGATIVE,0.936619758605957
1305387649037987840,"Hope WFH stays even after corona, I feel more productive not wearing a long sleeve",448283927,drexllen,Syntax.,POSITIVE,0.9736558794975281
1305387623876382720,@MattHancock Hancock and still corona 19 cases are increasing proving yet again Hancock that you are fluent in male bovine defecation!,2426305957,mpsneedtowakeup,Thomas Worthington,POSITIVE,0.9928447604179382
1305387621732941826,@narendramodi @AmitShah Israel to reimpose 3 weeks nationwide lockdown. Learn from their rules and impose lockdown… https://t.co/tCeYwETfaC,1260116358156746752,AkhilKu96039250,Akhil Kumar,NEGATIVE,0.9883140325546265
1305387620084535299,@ngalamfess Maret awal2 corona,1133580590651850755,Akugpernahsalah,Yyyyyyeeeee,NEGATIVE,0.9831758737564087
1305387611289075712,"@AprajitaSarangi Dear man, 
            During corona pediments my job was gone from private Electrical sector mam,… https://t.co/lsnc6YZVEJ",1282318126995001344,Sagarpr73444714,Sagar_pradhan,NEGATIVE,0.9982615113258362
1305387600090296320,@SrBachchan Bollywood is biggest deadly virus then corona. Lets try to stay away from this virus called Bollywood.… https://t.co/Ya15LHd84U,1304804719362105345,Deepu36912616,Deepu,NEGATIVE,0.9955565333366394
1305387590464368640,my biggest flex is being nat’s classmate and being her seatmate b4 corona but now i sit behind her but that’s okay 😼😼,1301701203093368832,tiiissyyaaa,tisya 🌻,POSITIVE,0.9992664456367493
1305387559518789632,@Guji1975 I breathed corona air today 🙃,1082169996950695936,thelostchibi,キャシー 🇵🇭 ♡ 🇯🇵,POSITIVE,0.992265522480011
1305387539646222336,"📍Highest unemployment rate in last 45 years.
📍GDP down by -23%.
📍Unplanned - Unorganized lockdown.
📍Corona spreadin… https://t.co/IoYS8H3elp",729971790928187392,arunplakkat,Arun Sankar Plakkat,NEGATIVE,0.9986864924430847
1305387531328864256,"@ravinps Probe Pseudo VACS Word file with WW, SE, @usdrugstore &amp; solve lifeless issue, probe nullification with UN… https://t.co/Sy1CG9Il0m",992814459105165312,EuroSonny,€uro Sonny,NEGATIVE,0.9988446235656738
1305387526031462401,@michaelreeves you and @LilyPichu are getting married after corona is over right? 😳👉👈,1247589156647124993,luekzapanta,@mini.zapanta,POSITIVE,0.945599377155304
1305387522122485761,@ANI Look who is talking instead of dealing with corona cases in Maharashtra whole machinery was focussed to bring… https://t.co/PLDEOBVrej,120389870,SecularHead,Amit Jain 🇮🇳,POSITIVE,0.6024279594421387
1305387507966763009,"@Miki42 @Christine032407 @Mali_Yojez @momof5men1 @selfdeclaredref Then why did you say he was Autistic?? 

Did you… https://t.co/HqXJgGOTW9",792077552072273920,SRCNuclear,Nehlen Was Right,NEGATIVE,0.9975192546844482
1305387503617097728,"In this Corona Pendemic, 10 min shouldn't be big issue for anyone... 
Still he lost one year. Whom to blame we don'… https://t.co/eC3nMBomgB",1247627623402016768,kumarpankaj2631,Pankaj Kumar,NEGATIVE,0.9979574680328369
1305387503550038017,#TNStandWithSuriya TN is sitting on a 🌋. Suriya said while Judiciary playing safe with Corona it exposed young live… https://t.co/Gk6tL7lMpm,1028224878313267200,Soumdaram1,Soumdaram,NEGATIVE,0.9392619729042053
1305387502803451904,@rrswag @madrid_mike @ProjectLincoln That there is more to life than economy Everything else Trump touches is / has… https://t.co/5wKT3d3YFz,1952854825,mireilletaar,Mireille Taar,NEGATIVE,0.9399597644805908
1305387464672948224,@jacobkschneider @realDonaldTrump There is corona virus ?,875238874326454273,sagar_shinde99,sagar shinde,NEGATIVE,0.9882181286811829
1305387401087528961,@stevie_bro maybe they are being affected by corona and this is how they react ???,2408489200,MagicReigndrops,Add your name,NEGATIVE,0.9930499792098999
1305387400420626432,Everything in this German leaked government  report makes sense to me. Including that the response to an illness sh… https://t.co/DSo6w41SXU,868830350436433920,Georgejclarke,Georgina clarke,NEGATIVE,0.9926499724388123
1305387398742773760,"@LadyAurality I'm currently playing ""is this sore throat corona, a tonsil stone, or irritation from all the wildfire smoke""",17148193,TiffanyK424,TK,NEGATIVE,0.9962651133537292
1305387378383761409,"@ScottGottliebMD You also helped stop the fatal strong opposition of face-covering by the ""experts"" of the corona t… https://t.co/ybioELGRdZ",894533427831201793,hz_udhr,Hong Zhang 😷😷😷#ElderlyLivesMatter😷😷😷,NEGATIVE,0.6065585017204285
1305387377939091458,@Mekeliwa17 Is Corona fine though?,818369484046077952,MatNuugulu,ONDONGA 🇳🇦NA,POSITIVE,0.9618381857872009
1305387376718553088,"🇮🇹 Italy 
 🏥 Total cases  - 287,753
 🤒 New Cases - 0
 💀 Deaths - 35,610
 😀 Recovered - 213,634 
 
 🇨🇳 China 
 🏥 Tot… https://t.co/NOraPEwHTe",1238165365164773376,Corona_Count,Corona Count,NEGATIVE,0.987821638584137
1305387375896473600,"Update at 6:06 GMT 😷 
 
 🇬🇧 United Kingdom 
 🏥 Total Cases  - 368,504
 🤒 New Cases - 0
 💀 Deaths - 41,628
 😀 Recove… https://t.co/e0UAl7dt5I",1238165365164773376,Corona_Count,Corona Count,NEGATIVE,0.9839246273040771
1305387306614886400,"@RahulGandhi Respected sir ,RAJ Govt. Bhi to exam kra rahi corona kal m .. waha to Kuch action lijiye",1106911446577799169,Rkrampura,Ram Kripal,POSITIVE,0.9759945869445801
1305387279536463872,The flow of coins between businesses has drastically stopped cause of corona! https://t.co/6VZO1h7k1I,98456757,ErnaSays,Erna Husic D’Amelio🦋,NEGATIVE,0.9972934126853943
1305387261475745793,@GovSisolak Corona is a hoax and so are you.,1043617025484967936,VictorRoach16,Victor Roach,NEGATIVE,0.9937717318534851
1305387254295203841,"@BombshellDAILY So for this fall, we have massive layoffs, the economy crashing, stock market in the dumpster, bad… https://t.co/XkFJzIbiXl",965039128109813762,13speedOD,Cassian Andor,NEGATIVE,0.9996871948242188
1305387234040872960,"Corona is not our fault. We just want to persue our studies and this is our right. Why nobody react ?
@HeikoMaas… https://t.co/5gq8xVbHvh",1284569769358786561,Bitaazzz,Bita,POSITIVE,0.954438328742981
1305387223282401280,"If you think corona virus is wasting 1 years of your life.. you're wrong!
Modi just waste 6 years of your life and… https://t.co/C2p0lSJ5gz",708894379692466181,Haoboi3,Haoboi (CITIZEN),NEGATIVE,0.9996856451034546
1305387199941152768,Thanks for your contribution. I am sure together we will be able to save life of corona warrior #Dr Sanket Mehta https://t.co/XshwfAnxRF,171355391,sanghaviharsh,Harsh Sanghavi,POSITIVE,0.9996713399887085
1305387176905961472,"@DanielAndrewsMP @VictorianLabor making a big song and dance about funding business recovery, however only 30,000 o… https://t.co/J6IqITlcUE",3120268461,commonsense058,Francis_Young,NEGATIVE,0.9768781661987305
1305387166076297216,@narendramodi Spirituality can better cure than vaccine in Corona https://t.co/4ShQMiqkbE,1129755711099899904,Suraj85167571,Suraj,NEGATIVE,0.9909535646438599
1305387161202515968,@nagarkoti Same need a india 3 week lockdown this time situation very critical daily 1 lakh cases Corona positive… https://t.co/1a5cK2P0o9,3316826353,salimkhan8117,𝓢𝓪𝓵𝓲𝓶 𝓚𝓱𝓪𝓷 (سلیم خان),NEGATIVE,0.9560025930404663
1305387152981864448,@_matiiny There is Corona 🏃🏃🏃 https://t.co/lGk4Hpi6xI,1243649909515059205,empress_xee,Halal lover,NEGATIVE,0.9848822951316833
1305387135025864704,"#ahmedabadfightscorona 

Universal Access to Corona Test

AMC Health Teams reaching out to various “Kadia Naka” (Da… https://t.co/P63JYXg8eX",289798661,InfoGujarat,Gujarat Information,NEGATIVE,0.9470999240875244
1305387123059630080,@Cutzy_ Di Maria had corona a while back right?,1003640717376393216,datisgek2,Ninovd,NEGATIVE,0.9873756170272827
1305387112733249536,@_Hurent_ @itakeyouwithme @JohnnyCr4sh @scrowder Useless welfare? How many medical bankruptcies in the US every yea… https://t.co/2iXY6y5J5i,919147925015597056,Segerisikte,Vagabonden,NEGATIVE,0.9995102882385254
1305387109424001024,@RichardGrenell Corona virus has brought out the worst in people and proves how fake and plastic Hollywood really is. Nope don't miss it.,2974667050,radwintegrity,GG,POSITIVE,0.674288809299469
1305387107884478464,@jacobkschneider @realDonaldTrump Come see me and get Corona yea!!!,912583473180770305,Christi21347717,Christina,POSITIVE,0.962197482585907
1305387107167408128,"another day off school all bc my lil bro may have corona, i love it here",1250381461565444096,barbiegirlauren,poppy 💗,POSITIVE,0.9996844530105591
1305387083205234689,"@oscar_assafi 250rb, easy money for ""the have"" or ""crazy rich"" which are plenty in Surabaya. So, I guess nothing ca… https://t.co/7DPpmmG2Hd",181133638,isatriya,idam satriya,NEGATIVE,0.9983213543891907
1305387080688623616,"@DrJitendraSingh @PMOIndia 
Many aspirants are COVID19 warriors, and not able to prepare to the full potential.

Ma… https://t.co/lr7yjvfeM2",140719764,shankaravijayam,SaraiGhat1671,NEGATIVE,0.9991439580917358
1305387078109151233,"1. good health for my family
2. long life for my parents
3. end corona now pls https://t.co/uUn07hPeSh",1092132616935882752,gamingwithmaike,Maike 🌸,POSITIVE,0.7972659468650818
1305387062682677248,"I mean fuck corona that shit is boring, 2020 do your thang gurl!",726813921613602820,am_a_turtle,abdullah zrikat,NEGATIVE,0.999681830406189
1305387050309357570,"@AskPayPal

Please give me my money which you are holding. 180 days passed but still you hold my money.  I am facin… https://t.co/jCNYKfWgee",1273870045324681216,RajeshG83981284,Rajesh Gupta,NEGATIVE,0.9644704461097717
1305387035260145665,"BIG TRIGGER WARNING! \\ straight people 🙁🤢🤮🤕🤒

this video is the reason why we have the corona virus https://t.co/njBfAFCxpu",1205807449858433024,yumekofreak,꩜ princess piss sexa,NEGATIVE,0.9981631636619568
1305387034660478976,"@IAmDawnM Trump last days
Corona 2020
BLM win
Throw him away
Thank you next 2020",1291443803061190658,gEnZ01980858,gEn Z🧚🏽🌺💯🌸✨💅,POSITIVE,0.5531677007675171
1305387006260895749,At times you say corona is fake and now you are correlating a statement from 2017 with corona. Sir please explain.… https://t.co/sqq1RU3gun,1653013285,afzaal_25,muhammad afzaal,NEGATIVE,0.9908602237701416
1305387000644751361,Corona been said I don't work jobs. Bitch I'm unemployed 😭😭❤️ https://t.co/yOlKJYbENX,216075065,FUNsizeNOTcandy,👑THE HAIR PLUG🦄,NEGATIVE,0.9994903802871704
1305386991584907264,"#ahmedabadfightscorona 

Universal Access to Corona Test

Kiosks at various key locations in the city for WALK-IN C… https://t.co/LM5gvsu7H2",289798661,InfoGujarat,Gujarat Information,NEGATIVE,0.9613153338432312
1305386990955888641,@IngrahamAngle The panic??? You idiots with all your lies created the shithole United States of Corona. And still w… https://t.co/lhViMos1JU,23853692,mar4lex,U. G.,NEGATIVE,0.9980981945991516
1305386987185086464,"@AskPayPal

Please give me my money which you are holding. 180 days passed but still you hold my money.  I am facin… https://t.co/5lrHOnjLgd",1273870045324681216,RajeshG83981284,Rajesh Gupta,NEGATIVE,0.9683133363723755
1305386952993189888,"@GOPChairwoman Hey, Ronna, Joe's not president, yet. It's not his job. Yet. 
It's trump's job, and he hasn't done j… https://t.co/bNNGsckCNY",2524458091,Nechron99,RG,NEGATIVE,0.9987456798553467
1305386919371706369,"@kimguilfoyle Yes, I felt invigorated by this event. So many people to get to know!",1304961777017520128,its_corona_time,covid19,POSITIVE,0.9997783303260803
1305386914476961793,Weightloss is certainly convenient each time you work with our this type of top-quality magic-formula that encourag… https://t.co/99mRIbRyuC,891126880652451841,mlmleadrush,⭐️MLM Lead Rush⭐️,POSITIVE,0.9942909479141235
1305386869866164225,"Hopefully BMC shall defeat Corona. That's the ""Ukhaad diya"" Mumbai wants. https://t.co/qbV7J0KgZP",204393094,VikasAgarwalll,Vikas Agarwal,NEGATIVE,0.9882594347000122
1305386858176684032,@sizzlingyuvi @ManMundra Thanks Manish Bhai but Why can’t a corona Worrior be treated at Govt expenses Sri… https://t.co/CszGgCr6Xb,77466673,gopugoswami,Gopal Goswami,NEGATIVE,0.9862266182899475
1305386832817917952,"Jabalpur becomes new hot spot in Madhya Pradesh, 227 corona positives found in one day  https://t.co/oKsV6wX1kU",1132965570041614336,ChhattisgarhThe,The Chhattisgarh,POSITIVE,0.9182999134063721
1305386832398610432,Just give me corona,755849141373112320,yayquarantine,Casy⁷,POSITIVE,0.9954314231872559
1305386829349154817,@CovidIndiaSeva @MoHFW_INDIA @CMOfficeUP our whole family in Lucknow Gomti Nagar are corona positive but no help fr… https://t.co/Va8uTu85Pw,362646319,vineeta24sahai,\/ | |\| | €€,NEGATIVE,0.9090756177902222
1305386828594282496,PE News -  Being corona positive pushed me to mashonisas – Port Elizabeth in the News: Being corona positive… https://t.co/oJmOm7f7l2,310812183,MyCapeTownza,My Cape Town,POSITIVE,0.9063930511474609
1305386793274019840,"@vivekwatwe @ShefVaidya @sambitswaraj BJP don't have ""CHAMCHA"" they have BHAKTS and DHAKKANS .. who don't even dare… https://t.co/C80Mv40IQE",143025927,ips99,inderpal singh,NEGATIVE,0.9774445295333862
1305386772335964161,"@undefinedbts This happened to me last week , though the reason was mild corona I had",1177652312732340224,myeongholuvr,𝘳𝘪𝘤𝘩𝘢 ∞,NEGATIVE,0.9875485897064209
1305386772013232128,"@anger_trading so....take care of fucking corona....now there is another wave of it across the Europe, my country t… https://t.co/JAxzErN1ZX",1135833591529840641,oooXXXooo6,oooXXXooo,NEGATIVE,0.9904038906097412
1305386727201218560,@Paul_VanDerMeer Future corona deaths.,3353913173,PetraPauline,Petra Pauline 🇪🇺,NEGATIVE,0.9989585876464844
1305386701930389506,@bbilan_ corona weeyy,1221773700359344129,WFS_07,Oji 🦂,NEGATIVE,0.7429412007331848
1305386690626883584,"With the corona crisis, Finland may well become an attractive place for international experts. #finland #safeplace… https://t.co/YozGFy2XxY",3245003086,nordicimpact,Nordic-Baltic Impact Week,POSITIVE,0.9921430349349976
1305386686386335744,"Hey @VodafoneIN , is there any way to remove corona tune before call, no option is there in Vodafone Services excep… https://t.co/gOOBgI6ilm",875772407902031872,knight_r3d,R3D KNIGHT,NEGATIVE,0.9991242289543152
1305386678794715136,"@_pallavighosh she has Y plus security against corona ,,, thats BHAKT politics,",118602974,jmrtamilan,contractor jmr,NEGATIVE,0.96819007396698
1305386671873994753,@narendramodi  India is always with Army but PM should remember his duties that he should support with hospitals to… https://t.co/XOBadogvu3,78822779,mrk0005,mrk,POSITIVE,0.9036722779273987
1305386670414426113,@benjanun_s i think possibly the worst part of this is the very rudimentary lighting causing the ants to become wre… https://t.co/SPab8w8uC1,1231627596,TheEggpie,"Grykar, grugs most powerful warrior",NEGATIVE,0.9998072981834412
1305386663741394950,um yall.. i might have corona my throat hurts,1184194319013634054,nekogrlz,bunnie () (),NEGATIVE,0.9990377426147461
1305386661392465921,"my aunt &amp; her entire family have corona, her daughter &amp; husband refuse to get tested &amp; they still go to work, they… https://t.co/cMt8oX2dRF",2590370720,ultsoheejun,steph⛅️,NEGATIVE,0.9911755323410034
1305386580375339008,"Can someone please tell me what store has CORONA REFRESCA !!!!
I like truly lemonade but if you haven’t tried the r… https://t.co/9WbCtlptql",1554981901,_josieeeex3,JOSIE💋👑,NEGATIVE,0.6476065516471863
1305386573157011456,@realDonaldTrump Trump's rallies are a crime considering what is going on! I just hope that he and his supporters w… https://t.co/hNUE8LsTdK,1065956224154419200,DetlefEngelbre1,Detlef Engelbrecht,NEGATIVE,0.9903579354286194
1305386553259122698,"@PrakashJavdekar @DDNewslive @DG_NTA Inko jra sacchai batao yaar...ye log bhag kha ke baithe hai..!!
No mask was gi… https://t.co/eHdSRjWx83",1296740982877110273,Anshuma31008570,Anshuman Singh,NEGATIVE,0.9803934097290039
1305386547009581057,@Rishabhprakash4 India right now only needs welcoming steps against low GDP nd worsening of CORONA cases,1271802270791766017,SojitraSweety,sweety sojitra,NEGATIVE,0.933732807636261
1305386524180017152,#Year2020 #CoronavirusPandemic ☮️😺 #2020Sucks Due to the #Corona #virus - There will be NO #Halloween or #Christmas… https://t.co/xrVcagcLnx,957504987554201600,JohnnyEAwesome,Johnny E. Awesome,NEGATIVE,0.9970571994781494
1305386515820810242,@sureshsambandam This time of no college for students... Yes. We can see the big movement. But corona 🥺😭😭,922134109505314816,Iamnesan,WarriorNesan,POSITIVE,0.9388218522071838
1305386508149493760,"Do you ever fantasize about getting Corona and dying 👀no body can blame me, it won't be an easy death though",624753494,glassesNghutrah,Coco the cat,NEGATIVE,0.6948242783546448
1305386490936135681,"Every thing you see is wrong, you see  right, you are born to be different
#coronamaatregelen
#Covid_19… https://t.co/eEwpnMBdyN",1299274336789028864,Ce62581086,Ce,POSITIVE,0.791904866695404
1305386469092134913,"@business @QuickTake I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly throu… https://t.co/Ng8aMvucCL",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.9944045543670654
1305386445494837248,"‘Covid-19 made in Wuhan lab controlled by China govt’, claims virologist, offers evidence - world news - Hindustan… https://t.co/lZM6qKtWAW",913468010907688961,RaviLingaiah,Ravi L,NEGATIVE,0.9702510237693787
1305386427861970946,"I'm waiting for someone to invent a cocktail named ""Covid 19"" and have it be just pure Corona",4327933950,theundeadsonic,Aubyn Sharp,NEGATIVE,0.9982215762138367
1305386413408555010,@BombshellDAILY And the corona virus will get worse during fall and winter for the same reason that flu gets worse… https://t.co/tOLw7RLM7j,965039128109813762,13speedOD,Cassian Andor,NEGATIVE,0.9994906187057495
1305386367745097728,@piersmorgan SARS/ MERS were corona virus and more dangerous than this strain.  What makes anyone think a vaccine will stop the next strain?,1092591472468054016,LiamDan82667947,Liam Daniels,NEGATIVE,0.9993870258331299
1305386367715688448,"corona chronicles: day 184

cuffing season but it’s watching all your friends join up with campaigns until the election",1112850692236955649,dextlim,Dexter Lim,POSITIVE,0.8557529449462891
1305386361881604099,"Corona vaccine should first be tested on government officials, since they were first to take the tests. 😅😆",979747460741521408,patricia_kata,Patricia Kata,NEGATIVE,0.9956586360931396
1305386358232424448,"Corona didn't break the system
It exposed a broken system.
#StaySafe #CoronaPandemic",1266613684991746052,Krishna_1707,_krishnagupta,NEGATIVE,0.8494712114334106
1305386321347776513,"@wistohor @EduardEscala_ @vladimirpadrino I lost my job due to the corona virus  pandemic, but I am making a lot of… https://t.co/Qn8vQSiTuR",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.994385838508606
1305386318227144705,Corona seltzer taste way better then white claws!,393817954,damn_jackiie,𝑱𝒂𝒄𝒒𝒖𝒆𝒍𝒊𝒏𝒆,NEGATIVE,0.9818871021270752
1305386277269901313,@BlastonGame I think i should win because my birthday got skipped by corona,1301554983717003266,LayraJeff,Jeff Layra,NEGATIVE,0.9906556010246277
1305386266045931520,I hope you're doing good today queen xoxo — Locations of meetings in my school changed due to corona and I didn't g… https://t.co/T0PGofLZqQ,1227170750978830336,LazyIsACunt,Lazy,POSITIVE,0.802124559879303
1305386246454288390,12 important insights to remember for a good start into a new week. 🍀 #Moria #Corona #YOLO https://t.co/H0ajEwm91f,1217764260270526464,Kurtilette,Kurt Brand,POSITIVE,0.9850591421127319
1305386224383737856,This is the condition of RTPS Counter in motihari block in corona pandemic please do something for them ⁦@PMOIndia⁩… https://t.co/4022070D2C,729954348587978752,pranksumit,sumit kumar,NEGATIVE,0.9915210008621216
1305386210668343296,Khurda Corona graph shows no signs of abatement. Khurda at No 1 in active cases ( 6984) followed by Cuttack &amp; Puri.… https://t.co/LqR6QdRSOx,20312166,soumyajitt,Soumyajit Pattnaik,NEGATIVE,0.9986786246299744
1305386209045217280,"Mr Shrirang Appa Barne : In Maharashtra maximum impact of #Corona pandemic 

Center isn’t helping Maharashtra govt… https://t.co/SLu0LBnAYr",72283791,Supriya23bh,Supriya Bhardwaj,NEGATIVE,0.9969159364700317
1305386169526439936,@globaltimesnews Chinese people don’t want war  but Xhinese evil corona regime want it but I like the way you put i… https://t.co/5u5rfY5H1G,814726692077912064,siddharthmath88,Siddharth Mathur,POSITIVE,0.9656934142112732
1305386163537096705,"@TheSciBabe I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the he… https://t.co/4PjNEgJZLO",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.9780568480491638
1305386138794962945,"Basically, the Corona we have in 2020, Ethiopia is not even part of it. Wait until they reach there seven years later. 😂😂",627383008,zack_diary,Zack Mayul,NEGATIVE,0.9980148077011108
1305386130838355972,Evaluating Conferencing Solutions: Work in the Time of Corona via @amalgaminsights https://t.co/pbD3BIqM29 #audioconferencing,17466375,hyounpark,Hyoun Park (박현경),NEGATIVE,0.954505980014801
1305386125087903745,"@business I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the help… https://t.co/ipSBXZZ0r6",714575242438565889,Robert_James105,Robert James,POSITIVE,0.826382577419281
1305386111544549377,Watch under a Microscope – Your cells create a Corona Cell…Have we been Conned into Killing Our Immune System? https://t.co/sXCWmlt4YA,765923012185030656,phiyaatv,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Phiyaatv 🇪🇸,NEGATIVE,0.9657366871833801
1305386096151461893,"OMG. PRESIDENT CORONA IS LIVING IN AN ALTERNATIVE UNIVERSE.

Trump: I’ve done more for Black Americans than anybody… https://t.co/b111hmwJsz",289118612,TomthunkitsMind,Tomthunkit™,NEGATIVE,0.9297025799751282
1305386083933446144,"@Cointelegraph I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the… https://t.co/NZROVKbOIv",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.9772237539291382
1305386082897260545,"@RanaAyyub You are suffering from Corona right.
Don't change the topic lol",564750278,harmeevabamo,Jockey Chaddi,NEGATIVE,0.9876700639724731
1305386070654230528,Corona trying to compete w thanos I C U,1177476561747865601,goldennharryyy,~*HT*~,NEGATIVE,0.9820477962493896
1305386054271205378,@CaliAnon2 @SidneyPowell1 @jack @Twitter @realDonaldTrump @TheJusticeDept @KerriKupecDOJ @DonaldJTrumpJr @LLinWood… https://t.co/MvzfZSMQqK,1093733934242746368,Stars4P,Stars4Patriots,NEGATIVE,0.9876095056533813
1305386037032689664,"@timthetatman I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the… https://t.co/P7YY5YHyTq",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.984872579574585
1305386033320800257,"Ndine confession:
Ever since the Corona thingie I haven’t been making my bed on the daily. https://t.co/nnZGT8uKBo",1210212157079597056,MatshobaKwezi,0%Gimmicks,NEGATIVE,0.9920384883880615
1305386027444580352,"@jam_kamal Its the prime duty of every citizen to counter this epidemic by being careful and following the SOPs , e… https://t.co/bssUMTlbvD",773161761386225664,nizam_Alizai,Engr Nizam Alizai,NEGATIVE,0.9719300866127014
1305386008259723266,All these 'New Rules' are completely and uttterly BULLSHIT!  Sooner people realise its all about control the better… https://t.co/UtftfJsT4M,319673416,Rian_180,RL,NEGATIVE,0.999473512172699
1305385944061587457,It seems the states in Australia that have women leaders have responded much better to the corona virus. This reflects a world wide trend.,2204302633,nenehatum,Fia Clendinnen,NEGATIVE,0.9389750957489014
1305385935995957249,send this to my mom lmao corona is such a lame way to die at least make my death a story worth telling,1255396794143514625,OUlJABORED,dani🍄,NEGATIVE,0.9996125102043152
1305385913070104577,@dianemterry @Nick_Pye PCR test is testing now (or always?) for all corona viruses. The PCR test cannot differentiate between them.,1286448298966974464,Sky03413577,Sky,NEGATIVE,0.9977420568466187
1305385910570082306,@arnabofficial7 Sir you can talk with modi action what is corona status for news why are you busy in ssr why its no… https://t.co/1apCftOoPy,1232605317768318976,Deepakn7755,Deepak,NEGATIVE,0.9946284890174866
1305385905604235266,"@roowdeeel I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the hel… https://t.co/CtvPR1zg36",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.986962080001831
1305385875304448000,"@GlobalPunjabTV Corona Update in India!

Confirmed: 4850887
Active: 990502
Recovered: 3779927
Deaths: 79784… https://t.co/JP5aDe73Aj",1054988224232349696,ELister_social,ELister Social (Covid-19 Dashboard & Blood Help),NEGATIVE,0.9889883399009705
1305385871047233536,"@The_vijju Corona Update in India!

Confirmed: 4850887
Active: 990502
Recovered: 3779927
Deaths: 79784… https://t.co/YuJ6079zBM",1054988224232349696,ELister_social,ELister Social (Covid-19 Dashboard & Blood Help),NEGATIVE,0.9898647665977478
1305385866806718464,"@PRO_Vizag Corona Update in India!

Confirmed: 4850887
Active: 990502
Recovered: 3779927
Deaths: 79784… https://t.co/iS4sssnBk5",1054988224232349696,ELister_social,ELister Social (Covid-19 Dashboard & Blood Help),NEGATIVE,0.9903016090393066
1305385866089476096,@KanganaTeam Where are the masks? Corona is still there!,2958160026,jhalaksrivastav,Jhalak Srivastav,NEGATIVE,0.7686317563056946
1305385864885800960,ETHealthworld | Covid-19 cured count exceeds new corona infections in TN #CovidCases #CovidInfection #Covid19… https://t.co/A4mQDYp94m,2883051512,ETHealthWorld,ETHealthWorld,NEGATIVE,0.990689754486084
1305385864370020352,"@JoelOsteen I lost my job due to the corona virus  pandemic, but I am making a lot of profits weekly through the he… https://t.co/82OITx0jU1",714575242438565889,Robert_James105,Robert James,NEGATIVE,0.9598891139030457
1305385863887478789,"@airnewsalerts Corona Update in India!

Confirmed: 4850887
Active: 990502
Recovered: 3779927
Deaths: 79784… https://t.co/vkQB4vatDm",1054988224232349696,ELister_social,ELister Social (Covid-19 Dashboard & Blood Help),NEGATIVE,0.9892526268959045
1305385862293680129,"@PRO_Vizag Corona Update in India!

Confirmed: 4850887
Active: 990502
Recovered: 3779927
Deaths: 79784… https://t.co/G4VFuWPgMv",1054988224232349696,ELister_social,ELister Social (Covid-19 Dashboard & Blood Help),NEGATIVE,0.9924187660217285
1305385841246822401,@starsandstripes @realDonaldTrump Watch out within 24 hours the media will be saying oh my God 125 people caught Corona to go to see Trump.,2558744079,JodyLangstraat,Jody Langstraat,NEGATIVE,0.9529679417610168
1305385836813471746,i probably have corona and tom is cancelled i hate it here🤪,1262151505664229378,kevaIejandro,hannah,NEGATIVE,0.999700665473938
1305385809168613377,@COVIDNewsByMIB @DDNewslive @PMOIndia @HMOIndia @MoHFW_INDIA @drharshvardhan @PrakashJavdekar @PIBHomeAffairs… https://t.co/5yCrDLUs7o,2852686644,kumarjanak2,Janak Kumar,NEGATIVE,0.9788691401481628
1305385799417040896,"Pick all the corona and take it to your peers. 
May this nation be cleaned https://t.co/IUZ4n5CoGQ",2783790188,joscar_noah,Amondi,POSITIVE,0.6135338544845581
1305385776188809216,"@OpIndia_com 26/11 has killed 166 people. But Corona has killed more than 80,000 Indians. Are you not questioning the government??",1204515145906454533,IslamForHumanit,Towards Truth,NEGATIVE,0.9878451228141785
1305385749001498624,Just finished and I’m gonna start my review with a SPOILER ⚠️: I think the ending seen is pretty damn good. It’s a… https://t.co/qbo8QJDco3,1245202109470998537,Bliggyfruit,Sam,POSITIVE,0.9978456497192383
1305385748233728000,"@RONOIDA1 @RONOIDA1 @RONOIDA1  I have applied my  advance  PF for withdrawal.   Sir, my family suffers corona virus… https://t.co/8FTxhMgVE2",3150131258,120f663eb805449,Love Arora,NEGATIVE,0.9972487092018127
